Date,Volume
"Jun 09, 2020","$25,706,567,601"
"Jun 08, 2020","$23,717,842,783"
"Jun 07, 2020","$21,486,346,312"
"Jun 06, 2020","$25,015,250,846"
"Jun 05, 2020","$20,438,419,222"
"Jun 04, 2020","$23,509,628,646"
"Jun 03, 2020","$25,921,805,072"
"Jun 02, 2020","$25,007,459,262"
"Jun 01, 2020","$39,137,252,109"
"May 31, 2020","$35,198,901,068"
"May 30, 2020","$27,773,290,299"
"May 29, 2020","$32,722,975,141"
"May 28, 2020","$32,896,642,044"
"May 27, 2020","$34,367,073,114"
"May 26, 2020","$32,740,536,902"
"May 25, 2020","$29,584,186,947"
"May 24, 2020","$31,288,157,264"
"May 23, 2020","$32,518,803,300"
"May 22, 2020","$27,727,866,812"
"May 21, 2020","$29,810,773,699"
"May 20, 2020","$39,326,160,532"
"May 19, 2020","$36,546,239,703"
"May 18, 2020","$39,254,288,955"
"May 17, 2020","$41,827,139,896"
"May 16, 2020","$40,084,250,663"
"May 15, 2020","$36,164,766,408"
"May 14, 2020","$48,158,802,327"
"May 13, 2020","$56,426,907,637"
"May 12, 2020","$45,558,144,023"
"May 11, 2020","$42,142,717,533"
"May 10, 2020","$57,119,858,802"
"May 09, 2020","$63,325,279,337"
"May 08, 2020","$46,566,121,841"
"May 07, 2020","$51,780,748,042"
"May 06, 2020","$61,112,700,562"
"May 05, 2020","$49,371,886,931"
"May 04, 2020","$43,148,462,663"
"May 03, 2020","$45,718,796,276"
"May 02, 2020","$47,101,785,174"
"May 01, 2020","$40,134,388,683"
"Apr 30, 2020","$44,068,389,997"
"Apr 29, 2020","$66,964,629,541"
"Apr 28, 2020","$60,201,052,203"
"Apr 27, 2020","$33,187,959,921"
"Apr 26, 2020","$36,162,144,725"
"Apr 25, 2020","$33,070,154,491"
"Apr 24, 2020","$32,941,541,447"
"Apr 23, 2020","$34,636,526,286"
"Apr 22, 2020","$43,500,782,316"
"Apr 21, 2020","$33,249,153,866"
"Apr 20, 2020","$32,589,741,511"
"Apr 19, 2020","$37,747,113,936"
"Apr 18, 2020","$31,311,210,215"
"Apr 17, 2020","$32,447,188,386"
"Apr 16, 2020","$32,513,423,567"
"Apr 15, 2020","$46,783,242,377"
"Apr 14, 2020","$32,288,311,031"
"Apr 13, 2020","$34,110,434,052"
"Apr 12, 2020","$38,619,308,647"
"Apr 11, 2020","$35,759,567,632"
"Apr 10, 2020","$31,222,085,946"
"Apr 09, 2020","$43,622,840,992"
"Apr 08, 2020","$34,815,139,178"
"Apr 07, 2020","$37,563,249,549"
"Apr 06, 2020","$44,243,482,668"
"Apr 05, 2020","$46,896,904,615"
"Apr 04, 2020","$29,510,409,856"
"Apr 03, 2020","$33,185,988,584"
"Apr 02, 2020","$38,976,504,903"
"Apr 01, 2020","$47,660,646,124"
"Mar 31, 2020","$40,346,426,266"
"Mar 30, 2020","$32,786,468,812"
"Mar 29, 2020","$37,101,651,525"
"Mar 28, 2020","$28,373,690,931"
"Mar 27, 2020","$34,885,225,901"
"Mar 26, 2020","$34,585,598,367"
"Mar 25, 2020","$35,319,797,642"
"Mar 24, 2020","$44,590,107,888"
"Mar 23, 2020","$48,221,910,672"
"Mar 22, 2020","$46,491,916,000"
"Mar 21, 2020","$40,099,664,740"
"Mar 20, 2020","$42,494,390,880"
"Mar 19, 2020","$54,442,976,103"
"Mar 18, 2020","$51,000,731,797"
"Mar 17, 2020","$37,878,801,016"
"Mar 16, 2020","$38,622,642,935"
"Mar 15, 2020","$45,368,026,430"
"Mar 14, 2020","$33,997,889,639"
"Mar 13, 2020","$36,154,506,008"
"Mar 12, 2020","$74,156,772,075"
"Mar 11, 2020","$53,980,357,243"
"Mar 10, 2020","$38,682,762,605"
"Mar 09, 2020","$42,213,940,994"
"Mar 08, 2020","$46,936,995,808"
"Mar 07, 2020","$39,973,102,121"
"Mar 06, 2020","$36,216,930,370"
"Mar 05, 2020","$40,826,885,651"
"Mar 04, 2020","$39,698,054,597"
"Mar 03, 2020","$34,746,706,368"
"Mar 02, 2020","$42,386,715,821"
"Mar 01, 2020","$42,857,674,409"
"Feb 29, 2020","$35,349,164,300"
"Feb 28, 2020","$35,792,392,544"
"Feb 27, 2020","$44,605,450,443"
"Feb 26, 2020","$45,470,195,695"
"Feb 25, 2020","$50,420,050,762"
"Feb 24, 2020","$42,515,259,129"
"Feb 23, 2020","$45,080,496,648"
"Feb 22, 2020","$41,185,185,761"
"Feb 21, 2020","$35,838,025,154"
"Feb 20, 2020","$40,930,547,513"
"Feb 19, 2020","$44,925,260,237"
"Feb 18, 2020","$46,992,019,710"
"Feb 17, 2020","$47,271,023,953"
"Feb 16, 2020","$45,998,298,413"
"Feb 15, 2020","$43,374,780,305"
"Feb 14, 2020","$43,865,054,831"
"Feb 13, 2020","$43,338,264,162"
"Feb 12, 2020","$49,356,071,373"
"Feb 11, 2020","$43,444,303,830"
"Feb 10, 2020","$37,648,059,389"
"Feb 09, 2020","$39,386,548,075"
"Feb 08, 2020","$35,807,884,663"
"Feb 07, 2020","$35,172,043,762"
"Feb 06, 2020","$34,522,718,159"
"Feb 05, 2020","$37,628,823,716"
"Feb 04, 2020","$35,222,060,874"
"Feb 03, 2020","$29,893,183,716"
"Feb 02, 2020","$30,934,096,509"
"Feb 01, 2020","$30,835,736,946"
"Jan 31, 2020","$25,922,656,496"
"Jan 30, 2020","$29,432,489,719"
"Jan 29, 2020","$32,378,792,851"
"Jan 28, 2020","$30,682,598,115"
"Jan 27, 2020","$34,398,744,403"
"Jan 26, 2020","$28,647,338,393"
"Jan 25, 2020","$22,177,678,796"
"Jan 24, 2020","$19,647,331,549"
"Jan 23, 2020","$24,397,913,026"
"Jan 22, 2020","$25,770,680,779"
"Jan 21, 2020","$22,600,204,051"
"Jan 20, 2020","$24,097,418,512"
"Jan 19, 2020","$26,422,375,678"
"Jan 18, 2020","$34,217,320,471"
"Jan 17, 2020","$32,337,772,627"
"Jan 16, 2020","$36,372,139,320"
"Jan 15, 2020","$31,313,981,931"
"Jan 14, 2020","$40,102,834,650"
"Jan 13, 2020","$44,841,784,107"
"Jan 12, 2020","$22,482,910,688"
"Jan 11, 2020","$22,903,438,381"
"Jan 10, 2020","$25,521,165,085"
"Jan 09, 2020","$28,714,583,844"
"Jan 08, 2020","$24,045,990,466"
"Jan 07, 2020","$31,672,559,265"
"Jan 06, 2020","$28,767,291,327"
"Jan 05, 2020","$23,276,261,598"
"Jan 04, 2020","$19,725,074,095"
"Jan 03, 2020","$18,444,271,275"
"Jan 02, 2020","$28,111,481,032"
"Jan 01, 2020","$20,802,083,465"
"Dec 31, 2019","$18,565,664,997"
"Dec 30, 2019","$21,167,946,112"
"Dec 29, 2019","$22,874,131,672"
"Dec 28, 2019","$22,445,257,702"
"Dec 27, 2019","$21,365,673,026"
"Dec 26, 2019","$22,777,360,996"
"Dec 25, 2019","$22,787,010,034"
"Dec 24, 2019","$21,559,505,149"
"Dec 23, 2019","$22,991,622,105"
"Dec 22, 2019","$27,831,788,041"
"Dec 21, 2019","$23,134,537,956"
"Dec 20, 2019","$19,312,552,168"
"Dec 19, 2019","$22,633,815,180"
"Dec 18, 2019","$25,904,604,416"
"Dec 17, 2019","$31,836,522,778"
"Dec 16, 2019","$22,363,804,217"
"Dec 15, 2019","$20,213,265,950"
"Dec 14, 2019","$16,881,129,804"
"Dec 13, 2019","$17,137,029,730"
"Dec 12, 2019","$17,125,736,940"
"Dec 11, 2019","$18,927,080,224"
"Dec 10, 2019","$16,350,490,689"
"Dec 09, 2019","$18,249,031,195"
"Dec 08, 2019","$17,872,021,272"
"Dec 07, 2019","$15,409,908,086"
"Dec 06, 2019","$15,453,520,564"
"Dec 05, 2019","$18,104,466,307"
"Dec 04, 2019","$18,816,085,231"
"Dec 03, 2019","$21,664,240,918"
"Dec 02, 2019","$14,797,485,769"
"Dec 01, 2019","$17,082,040,706"
"Nov 30, 2019","$18,720,708,479"
"Nov 29, 2019","$17,158,194,786"
"Nov 28, 2019","$19,709,695,456"
"Nov 27, 2019","$19,050,116,751"
"Nov 26, 2019","$23,991,412,764"
"Nov 25, 2019","$21,129,505,542"
"Nov 24, 2019","$42,685,231,262"
"Nov 23, 2019","$30,433,517,289"
"Nov 22, 2019","$21,008,924,418"
"Nov 21, 2019","$34,242,315,785"
"Nov 20, 2019","$22,514,243,371"
"Nov 19, 2019","$20,764,300,437"
